[Tue Feb 07 14:11:07.647796 2023] [:error] [pid 7750] [client 192.168.102.162:41200] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 13, referer: http://domains.manager/
[Tue Feb 07 14:15:01.900720 2023] [:error] [pid 7706] [client 192.168.102.162:41212] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 33, referer: http://domains.manager/index.php
[Tue Feb 07 14:16:41.550368 2023] [:error] [pid 7703] [client 192.168.102.162:41222] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 36, referer: http://domains.manager/index.php
[Tue Feb 07 14:17:03.539387 2023] [:error] [pid 7715] [client 192.168.102.162:41224] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 36, referer: http://domains.manager/index.php
[Tue Feb 07 14:17:37.684920 2023] [:error] [pid 7736] [client 192.168.102.162:41228] PHP Notice:  Undefined index: nome in /projeto-final/apache-files/main_pages_management/core_web_site/www/painel.php on line 36, referer: http://domains.manager/index.php
[Wed Feb 08 00:24:52.106393 2023] [:error] [pid 715] [client 192.168.102.162:43002] PHP Parse error:  syntax error, unexpected 'name' (T_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/alterador_de_senhas.php on line 18
[Wed Feb 08 00:27:37.580774 2023] [:error] [pid 729] [client 192.168.102.162:43054] PHP Parse error:  syntax error, unexpected 'name' (T_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/alterador_de_senhas.php on line 18, referer: http://www.domains.manager/painel.php
[Wed Feb 08 00:28:59.841251 2023] [:error] [pid 687] [client 192.168.102.162:43060] PHP Parse error:  syntax error, unexpected 'name' (T_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/alterador_de_senhas.php on line 18, referer: http://www.domains.manager/painel.php
[Wed Feb 08 00:29:47.308967 2023] [:error] [pid 694] [client 192.168.102.162:43064] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/alterador_de_senhas.php on line 28, referer: http://www.domains.manager/painel.php
[Wed Feb 08 00:31:04.253151 2023] [:error] [pid 715] [client 192.168.102.162:43070] PHP Parse error:  syntax error, unexpected '' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) or variable (T_VARIABLE) or number (T_NUM_STRING) in /projeto-final/apache-files/main_pages_management/core_web_site/www/alterador_de_senhas.php on line 28, referer: http://www.domains.manager/painel.php
